width,height,area,success,coverage,stepsUsed,ratio
341,1,341,true,341,367,1.0762463343108504
1,342,342,true,342,4979,14.558479532163743
342,1,342,true,342,368,1.0760233918128654
1,343,343,true,343,4983,14.527696793002915
343,1,343,true,343,369,1.075801749271137
1,344,344,true,344,5013,14.57267441860465
344,1,344,true,344,370,1.0755813953488371
1,345,345,true,345,5045,14.623188405797102
345,1,345,true,345,371,1.0753623188405796
1,346,346,true,346,5083,14.690751445086706
346,1,346,true,346,373,1.0780346820809248
1,347,347,true,347,5085,14.654178674351584
347,1,347,true,347,374,1.0778097982708934
1,348,348,true,348,5088,14.620689655172415
348,1,348,true,348,375,1.0775862068965518
1,349,349,true,349,5092,14.59025787965616
349,1,349,true,349,376,1.0773638968481376
1,350,350,true,350,5098,14.565714285714286
350,1,350,true,350,377,1.0771428571428572
1,351,351,true,351,5106,14.547008547008547
351,1,351,true,351,378,1.0769230769230769
1,352,352,true,352,5118,14.539772727272727
352,1,352,true,352,379,1.0767045454545454
1,353,353,true,353,5132,14.538243626062323
353,1,353,true,353,380,1.0764872521246458
1,354,354,true,354,5138,14.514124293785311
354,1,354,true,354,381,1.076271186440678
1,355,355,true,355,5156,14.523943661971831
355,1,355,true,355,382,1.076056338028169
1,356,356,true,356,5176,14.539325842696629
356,1,356,true,356,383,1.0758426966292134
1,357,357,true,357,5200,14.565826330532213
357,1,357,true,357,384,1.0756302521008403
1,358,358,true,358,5204,14.53631284916201
358,1,358,true,358,385,1.0754189944134078
1,359,359,true,359,5234,14.579387186629527
359,1,359,true,359,386,1.075208913649025
1,360,360,true,360,5266,14.627777777777778
360,1,360,true,360,387,1.075
1,361,361,true,361,5304,14.692520775623269
361,1,361,true,361,388,1.074792243767313
1,362,362,true,362,5306,14.657458563535911
362,1,362,true,362,389,1.074585635359116
1,363,363,true,363,5309,14.62534435261708
363,1,363,true,363,390,1.0743801652892562
1,364,364,true,364,5313,14.596153846153847
364,1,364,true,364,391,1.0741758241758241
1,365,365,true,365,5319,14.572602739726028
365,1,365,true,365,392,1.073972602739726
1,366,366,true,366,5327,14.55464480874317
366,1,366,true,366,393,1.0737704918032787
1,367,367,true,367,5339,14.547683923705723
367,1,367,true,367,394,1.0735694822888284
1,368,368,true,368,5353,14.546195652173912
368,1,368,true,368,395,1.0733695652173914
1,369,369,true,369,5359,14.523035230352303
369,1,369,true,369,396,1.0731707317073171
1,370,370,true,370,5377,14.532432432432433
370,1,370,true,370,397,1.072972972972973
1,371,371,true,371,5397,14.547169811320755
371,1,371,true,371,398,1.0727762803234502
1,372,372,true,372,5421,14.57258064516129
372,1,372,true,372,399,1.0725806451612903
1,373,373,true,373,5425,14.544235924932975
373,1,373,true,373,400,1.0723860589812333
1,374,374,true,374,5455,14.585561497326204
374,1,374,true,374,401,1.072192513368984
1,375,375,true,375,5487,14.632
375,1,375,true,375,402,1.072
1,376,376,true,376,5525,14.694148936170214
376,1,376,true,376,403,1.071808510638298
1,377,377,true,377,5527,14.660477453580901
377,1,377,true,377,405,1.0742705570291777
1,378,378,true,378,5530,14.62962962962963
378,1,378,true,378,406,1.0740740740740742
1,379,379,true,379,5534,14.601583113456464
379,1,379,true,379,407,1.0738786279683377
1,380,380,true,380,5540,14.578947368421053
380,1,380,true,380,408,1.0736842105263158
1,381,381,true,381,5548,14.561679790026247
381,1,381,true,381,409,1.073490813648294
1,382,382,true,382,5560,14.55497382198953
382,1,382,true,382,410,1.0732984293193717
1,383,383,true,383,5574,14.553524804177545
383,1,383,true,383,411,1.073107049608355
1,384,384,true,384,5580,14.53125
384,1,384,true,384,412,1.0729166666666667
1,385,385,true,385,5598,14.54025974025974
385,1,385,true,385,413,1.0727272727272728
1,386,386,true,386,5618,14.55440414507772
386,1,386,true,386,414,1.072538860103627
1,387,387,true,387,5642,14.578811369509044
387,1,387,true,387,415,1.0723514211886305
1,388,388,true,388,5646,14.551546391752577
388,1,388,true,388,416,1.0721649484536082
1,389,389,true,389,5676,14.591259640102828
389,1,389,true,389,417,1.0719794344473008
1,390,390,true,390,5708,14.635897435897435
390,1,390,true,390,418,1.0717948717948718
1,391,391,true,391,5746,14.695652173913043
391,1,391,true,391,419,1.0716112531969308
1,392,392,true,392,5748,14.66326530612245
392,1,392,true,392,420,1.0714285714285714
1,393,393,true,393,5751,14.633587786259541
393,1,393,true,393,421,1.0712468193384224
1,394,394,true,394,5755,14.606598984771574
394,1,394,true,394,422,1.0710659898477157
1,395,395,true,395,5761,14.584810126582278
395,1,395,true,395,423,1.070886075949367
1,396,396,true,396,5769,14.568181818181818
396,1,396,true,396,424,1.0707070707070707
1,397,397,true,397,5781,14.561712846347607
397,1,397,true,397,425,1.070528967254408
1,398,398,true,398,5795,14.56030150753769
398,1,398,true,398,426,1.07035175879397
1,399,399,true,399,5801,14.538847117794486
399,1,399,true,399,427,1.0701754385964912
1,400,400,true,400,5819,14.5475
400,1,400,true,400,428,1.07
1,401,401,true,401,5839,14.561097256857856
401,1,401,true,401,429,1.0698254364089776
1,402,402,true,402,5863,14.58457711442786
402,1,402,true,402,430,1.0696517412935322
1,403,403,true,403,5867,14.558312655086848
403,1,403,true,403,431,1.0694789081885856
1,404,404,true,404,5897,14.596534653465346
404,1,404,true,404,432,1.0693069306930694
1,405,405,true,405,5929,14.639506172839507
405,1,405,true,405,433,1.0691358024691358
1,406,406,true,406,5967,14.69704433497537
406,1,406,true,406,434,1.0689655172413792
1,407,407,true,407,5969,14.665847665847666
407,1,407,true,407,435,1.0687960687960687
1,408,408,true,408,5972,14.637254901960784
408,1,408,true,408,436,1.0686274509803921
1,409,409,true,409,5976,14.61124694376528
409,1,409,true,409,437,1.0684596577017116
1,410,410,true,410,5982,14.590243902439024
410,1,410,true,410,438,1.0682926829268293
1,411,411,true,411,5990,14.574209245742093
411,1,411,true,411,439,1.0681265206812651
1,412,412,true,412,6002,14.567961165048544
412,1,412,true,412,440,1.0679611650485437
1,413,413,true,413,6016,14.566585956416464
413,1,413,true,413,441,1.0677966101694916
1,414,414,true,414,6022,14.545893719806763
414,1,414,true,414,443,1.070048309178744
1,415,415,true,415,6040,14.55421686746988
415,1,415,true,415,445,1.072289156626506
1,416,416,true,416,6060,14.567307692307692
416,1,416,true,416,446,1.0721153846153846
1,417,417,true,417,6084,14.589928057553957
417,1,417,true,417,448,1.0743405275779376
1,418,418,true,418,6088,14.564593301435407
418,1,418,true,418,449,1.0741626794258374
1,419,419,true,419,6118,14.601431980906922
419,1,419,true,419,450,1.0739856801909309
1,420,420,true,420,6150,14.642857142857142
420,1,420,true,420,452,1.0761904761904761
1,421,421,true,421,6188,14.69833729216152
421,1,421,true,421,453,1.0760095011876485
1,422,422,true,422,6190,14.66824644549763
422,1,422,true,422,454,1.0758293838862558
1,423,423,true,423,6193,14.64066193853428
423,1,423,true,423,455,1.0756501182033098
1,424,424,true,424,6197,14.61556603773585
424,1,424,true,424,456,1.0754716981132075
1,425,425,true,425,6203,14.59529411764706
425,1,425,true,425,458,1.0776470588235294
1,426,426,true,426,6211,14.57981220657277
426,1,426,true,426,459,1.0774647887323943
1,427,427,true,427,6223,14.573770491803279
427,1,427,true,427,460,1.0772833723653397
1,428,428,true,428,6237,14.572429906542055
428,1,428,true,428,461,1.0771028037383177
1,429,429,true,429,6243,14.552447552447552
429,1,429,true,429,462,1.0769230769230769
1,430,430,true,430,6261,14.56046511627907
430,1,430,true,430,463,1.0767441860465117
1,431,431,true,431,6281,14.57308584686775
431,1,431,true,431,464,1.0765661252900232
1,432,432,true,432,6305,14.594907407407407
432,1,432,true,432,466,1.0787037037037037
1,433,433,true,433,6309,14.570438799076213
433,1,433,true,433,467,1.0785219399538106
1,434,434,true,434,6339,14.605990783410139
434,1,434,true,434,468,1.0783410138248848
1,435,435,true,435,6371,14.645977011494253
435,1,435,true,435,469,1.07816091954023
1,436,436,true,436,6409,14.69954128440367
436,1,436,true,436,470,1.0779816513761469
1,437,437,true,437,6411,14.670480549199084
437,1,437,true,437,471,1.0778032036613272
1,438,438,true,438,6414,14.643835616438356
438,1,438,true,438,472,1.0776255707762556
1,439,439,true,439,6418,14.619589977220956
439,1,439,true,439,473,1.0774487471526195
1,440,440,true,440,6424,14.6
440,1,440,true,440,474,1.0772727272727274
1,441,441,true,441,6432,14.585034013605442
441,1,441,true,441,475,1.0770975056689343
1,442,442,true,442,6444,14.57918552036199
442,1,442,true,442,476,1.0769230769230769
1,443,443,true,443,6458,14.577878103837472
443,1,443,true,443,478,1.0790067720090293
1,444,444,true,444,6464,14.558558558558559
444,1,444,true,444,479,1.0788288288288288
1,445,445,true,445,6482,14.56629213483146
445,1,445,true,445,480,1.0786516853932584
1,446,446,true,446,6502,14.57847533632287
446,1,446,true,446,481,1.0784753363228698
1,447,447,true,447,6526,14.599552572706935
447,1,447,true,447,482,1.0782997762863535
1,448,448,true,448,6530,14.575892857142858
448,1,448,true,448,483,1.078125
1,449,449,true,449,6560,14.610244988864142
449,1,449,true,449,484,1.0779510022271714
1,450,450,true,450,6592,14.648888888888889
450,1,450,true,450,485,1.0777777777777777
1,451,451,true,451,6630,14.700665188470067
451,1,451,true,451,486,1.0776053215077606
1,452,452,true,452,6632,14.672566371681416
452,1,452,true,452,487,1.0774336283185841
1,453,453,true,453,6635,14.646799116997792
453,1,453,true,453,488,1.0772626931567328
1,454,454,true,454,6639,14.623348017621145
454,1,454,true,454,489,1.077092511013216
1,455,455,true,455,6645,14.604395604395604
455,1,455,true,455,490,1.0769230769230769
1,456,456,true,456,6653,14.589912280701755
456,1,456,true,456,492,1.0789473684210527
1,457,457,true,457,6665,14.584245076586432
457,1,457,true,457,493,1.0787746170678336
1,458,458,true,458,6679,14.58296943231441
458,1,458,true,458,494,1.0786026200873362
1,459,459,true,459,6685,14.564270152505447
459,1,459,true,459,495,1.0784313725490196
1,460,460,true,460,6703,14.571739130434782
460,1,460,true,460,496,1.0782608695652174
1,461,461,true,461,6723,14.58351409978308
461,1,461,true,461,498,1.0802603036876355
1,462,462,true,462,6747,14.603896103896103
462,1,462,true,462,499,1.08008658008658
1,463,463,true,463,6751,14.580993520518359
463,1,463,true,463,500,1.079913606911447
1,464,464,true,464,6781,14.614224137931034
464,1,464,true,464,501,1.0797413793103448
1,465,465,true,465,6813,14.651612903225807
465,1,465,true,465,502,1.0795698924731183
1,466,466,true,466,6851,14.701716738197424
466,1,466,true,466,503,1.0793991416309012
1,467,467,true,467,6853,14.674518201284796
467,1,467,true,467,504,1.0792291220556745
1,468,468,true,468,6856,14.649572649572649
468,1,468,true,468,505,1.079059829059829
1,469,469,true,469,6860,14.626865671641792
469,1,469,true,469,506,1.0788912579957357
1,470,470,true,470,6866,14.608510638297872
470,1,470,true,470,507,1.078723404255319
1,471,471,true,471,6874,14.59447983014862
471,1,471,true,471,508,1.078556263269639
1,472,472,true,472,6886,14.588983050847459
472,1,472,true,472,509,1.0783898305084745
1,473,473,true,473,6900,14.587737843551798
473,1,473,true,473,510,1.0782241014799154
1,474,474,true,474,6906,14.569620253164556
474,1,474,true,474,511,1.0780590717299579
1,475,475,true,475,6924,14.576842105263157
475,1,475,true,475,512,1.0778947368421052
1,476,476,true,476,6944,14.588235294117647
476,1,476,true,476,513,1.0777310924369747
1,477,477,true,477,6968,14.60796645702306
477,1,477,true,477,514,1.0775681341719077
1,478,478,true,478,6972,14.585774058577407
478,1,478,true,478,516,1.0794979079497908
1,479,479,true,479,7002,14.617954070981211
479,1,479,true,479,517,1.0793319415448852
1,480,480,true,480,7034,14.654166666666667
480,1,480,true,480,518,1.0791666666666666
1,481,481,true,481,7072,14.702702702702704
481,1,481,true,481,519,1.079002079002079
1,482,482,true,482,7074,14.676348547717842
482,1,482,true,482,520,1.0788381742738589
1,483,483,true,483,7077,14.652173913043478
483,1,483,true,483,521,1.0786749482401656
1,484,484,true,484,7081,14.630165289256198
484,1,484,true,484,522,1.078512396694215
1,485,485,true,485,7087,14.612371134020618
485,1,485,true,485,523,1.0783505154639175
1,486,486,true,486,7095,14.598765432098766
486,1,486,true,486,524,1.0781893004115226
1,487,487,true,487,7107,14.593429158110883
487,1,487,true,487,525,1.0780287474332648
1,488,488,true,488,7121,14.592213114754099
488,1,488,true,488,526,1.0778688524590163
1,489,489,true,489,7127,14.574642126789366
489,1,489,true,489,527,1.0777096114519427
1,490,490,true,490,7145,14.581632653061224
490,1,490,true,490,528,1.0775510204081633
1,491,491,true,491,7165,14.592668024439918
491,1,491,true,491,529,1.0773930753564154
1,492,492,true,492,7189,14.611788617886178
492,1,492,true,492,530,1.0772357723577235
1,493,493,true,493,7193,14.59026369168357
493,1,493,true,493,531,1.077079107505071
1,494,494,true,494,7223,14.621457489878543
494,1,494,true,494,532,1.0769230769230769
1,495,495,true,495,7255,14.656565656565656
495,1,495,true,495,533,1.0767676767676768
1,496,496,true,496,7293,14.703629032258064
496,1,496,true,496,534,1.0766129032258065
1,497,497,true,497,7295,14.678068410462776
497,1,497,true,497,536,1.0784708249496981
1,498,498,true,498,7298,14.654618473895582
498,1,498,true,498,537,1.0783132530120483
1,499,499,true,499,7302,14.633266533066132
499,1,499,true,499,538,1.0781563126252505
1,500,500,true,500,7308,14.616
500,1,500,true,500,539,1.078
1,501,501,true,501,7316,14.602794411177644
501,1,501,true,501,540,1.0778443113772456
1,502,502,true,502,7328,14.597609561752988
502,1,502,true,502,541,1.0776892430278884
1,503,503,true,503,7342,14.596421471172961
503,1,503,true,503,542,1.077534791252485
1,504,504,true,504,7348,14.579365079365079
504,1,504,true,504,543,1.0773809523809523
1,505,505,true,505,7366,14.586138613861387
505,1,505,true,505,544,1.0772277227722773
1,506,506,true,506,7386,14.596837944664031
506,1,506,true,506,545,1.0770750988142292
1,507,507,true,507,7410,14.615384615384615
507,1,507,true,507,546,1.0769230769230769
1,508,508,true,508,7414,14.594488188976378
508,1,508,true,508,547,1.0767716535433072
1,509,509,true,509,7444,14.62475442043222
509,1,509,true,509,548,1.0766208251473477
1,510,510,true,510,7476,14.658823529411764
510,1,510,true,510,549,1.076470588235294
1,511,511,true,511,7514,14.70450097847358
511,1,511,true,511,550,1.076320939334638
1,512,512,true,512,7516,14.6796875
512,1,512,true,512,551,1.076171875
1,513,513,true,513,7519,14.656920077972709
513,1,513,true,513,552,1.0760233918128654
1,514,514,true,514,7523,14.636186770428015
514,1,514,true,514,553,1.075875486381323
1,515,515,true,515,7529,14.619417475728156
515,1,515,true,515,554,1.075728155339806
1,516,516,true,516,7537,14.606589147286822
516,1,516,true,516,555,1.0755813953488371
1,517,517,true,517,7549,14.601547388781432
517,1,517,true,517,556,1.0754352030947776
1,518,518,true,518,7563,14.6003861003861
518,1,518,true,518,557,1.0752895752895753
1,519,519,true,519,7569,14.583815028901734
519,1,519,true,519,558,1.0751445086705202
1,520,520,true,520,7587,14.590384615384615
520,1,520,true,520,560,1.0769230769230769
1,521,521,true,521,7607,14.600767754318618
521,1,521,true,521,561,1.0767754318618041
1,522,522,true,522,7631,14.618773946360154
522,1,522,true,522,562,1.0766283524904214
1,523,523,true,523,7635,14.598470363288719
523,1,523,true,523,564,1.0783938814531548
1,524,524,true,524,7665,14.627862595419847
524,1,524,true,524,565,1.0782442748091603
1,525,525,true,525,7697,14.66095238095238
525,1,525,true,525,566,1.078095238095238
1,526,526,true,526,7735,14.70532319391635
526,1,526,true,526,567,1.0779467680608366
1,527,527,true,527,7737,14.681214421252372
527,1,527,true,527,568,1.077798861480076
1,528,528,true,528,7740,14.659090909090908
528,1,528,true,528,569,1.0776515151515151
1,529,529,true,529,7744,14.638941398865784
529,1,529,true,529,570,1.0775047258979207
1,530,530,true,530,7750,14.622641509433961
530,1,530,true,530,571,1.0773584905660378
1,531,531,true,531,7758,14.610169491525424
531,1,531,true,531,572,1.0772128060263653
1,532,532,true,532,7770,14.605263157894736
532,1,532,true,532,573,1.0770676691729324
1,533,533,true,533,7784,14.604127579737336
533,1,533,true,533,574,1.0769230769230769
1,534,534,true,534,7790,14.588014981273409
534,1,534,true,534,575,1.0767790262172285
1,535,535,true,535,7808,14.594392523364485
535,1,535,true,535,576,1.0766355140186916
1,536,536,true,536,7828,14.604477611940299
536,1,536,true,536,577,1.0764925373134329
1,537,537,true,537,7852,14.6219739292365
537,1,537,true,537,578,1.0763500931098697
1,538,538,true,538,7856,14.602230483271375
538,1,538,true,538,579,1.0762081784386617
1,539,539,true,539,7886,14.630797773654917
539,1,539,true,539,580,1.0760667903525047
1,540,540,true,540,7918,14.662962962962963
540,1,540,true,540,581,1.075925925925926
1,541,541,true,541,7956,14.706099815157117
541,1,541,true,541,582,1.0757855822550833
1,542,542,true,542,7958,14.682656826568266
542,1,542,true,542,583,1.0756457564575646
1,543,543,true,543,7961,14.661141804788214
543,1,543,true,543,584,1.0755064456721914
1,544,544,true,544,7965,14.641544117647058
544,1,544,true,544,585,1.0753676470588236
1,545,545,true,545,7971,14.625688073394496
545,1,545,true,545,586,1.075229357798165
1,546,546,true,546,7979,14.613553113553113
546,1,546,true,546,587,1.075091575091575
1,547,547,true,547,7991,14.608775137111518
547,1,547,true,547,588,1.0749542961608776
1,548,548,true,548,8005,14.607664233576642
548,1,548,true,548,589,1.0748175182481752
1,549,549,true,549,8011,14.591985428051002
549,1,549,true,549,590,1.0746812386156648
1,550,550,true,550,8029,14.598181818181818
550,1,550,true,550,591,1.0745454545454545
1,551,551,true,551,8049,14.60798548094374
551,1,551,true,551,592,1.074410163339383
1,552,552,true,552,8073,14.625
552,1,552,true,552,594,1.076086956521739
1,553,553,true,553,8077,14.605786618444846
553,1,553,true,553,595,1.0759493670886076
1,554,554,true,554,8107,14.633574007220217
554,1,554,true,554,596,1.075812274368231
